Elapsed Time (s) - 1_cycle2,Working Electrode (V) - 1_cycle2,Elapsed Time (s) - 2_cycle5,Working Electrode (V) - 2_cycle5,Elapsed Time (s) - 3_cycle8,Working Electrode (V) - 3_cycle8,Elapsed Time (s) - 4_cycle11,Working Electrode (V) - 4_cycle11,Elapsed Time (s) - 5_cycle14,Working Electrode (V) - 5_cycle14
0.7700007500826018,0.247966021299362,0.07700078003109923,0.143791779875755,0.07700094999700013,0.182575866580009,0.07700080994999325,0.215078070759773,0.07700077002002104,0.242043346166611
0.7800009200582991,0.248100951313972,0.07800077996209609,0.144742533564568,0.07800095004500918,0.183638483285904,0.07800080999697911,0.216211065649986,0.0780007699510179,0.243025407195091
0.7900008200668012,0.248237550258636,0.07900078000959354,0.145697951316833,0.0790010300690085,0.184713199734688,0.07900105998797358,0.217334851622581,0.0790009499770008,0.244007796049118
0.8000009501120005,0.248366594314575,0.08000077994068988,0.146646618843079,0.08000103000100012,0.185749992728233,0.08000105991899886,0.218430072069168,0.08000095002401508,0.244950488209724
0.8100008200853992,0.248486548662186,0.08100077998818733,0.147575721144676,0.08100103004800019,0.186807423830032,0.08100105996697948,0.219552725553513,0.08100094995501195,0.245825678110123
0.8200019100913991,0.248618051409721,0.08200077991929788,0.148506298661232,0.08200103009600923,0.187841787934303,0.08200105989797635,0.220644876360893,0.08200095000302099,0.246681839227676
0.8300007600338013,0.24873360991478,0.08300077996679533,0.149443164467812,0.0830010300270061,0.188858568668365,0.08300105994499063,0.221710726618767,0.08300095005000685,0.247511357069016
0.8400009101024004,0.248857215046883,0.08400078001429279,0.15032821893692,0.08400103007400617,0.189863219857216,0.08400105999299967,0.222770437598228,0.08400094998100371,0.248264044523239
0.8500009101116994,0.248968228697777,0.08500077994538913,0.1512650847435,0.08500103000500303,0.19089064002037,0.08500105992399654,0.223849654197693,0.08500095002901276,0.249018207192421
0.8600003200117996,0.249082446098328,0.08600077999288658,0.152153849601746,0.08600103005299786,0.191876739263535,0.0860010599709824,0.224863037467003,0.08600094996000962,0.249701470136642
0.8700008100131988,0.249190092086792,0.08700077992399713,0.153034865856171,0.08700103009999793,0.192884147167206,0.08700105990297402,0.225913554430008,0.0870009500070239,0.250347465276718
0.8800010200356994,0.249298423528671,0.08800077997149458,0.153927981853485,0.08800103003100901,0.193869441747665,0.0880010599499883,0.226937741041183,0.08800094993802077,0.250956028699875
0.8900008200435003,0.249408856034279,0.08900078001899203,0.154790282249451,0.08900103007900384,0.194838911294937,0.08900105999799734,0.227927073836327,0.08900094998600139,0.251525491476059
0.9000002701069008,0.249514281749725,0.09000019996889819,0.155667573213577,0.09000084001999653,0.195814684033394,0.09000080998498561,0.228928178548813,0.09000076004400626,0.252052217721939
0.9100007300731008,0.249612763524055,0.09100020001639564,0.15652035176754,0.09100084006800557,0.196770280599594,0.09100080991598247,0.229917511343956,0.09100075997500312,0.252538710832596
0.9200009400957008,0.249702647328377,0.09200019994749198,0.157374247908592,0.09200083999900244,0.197727158665657,0.09200080996299675,0.230873748660088,0.0920007600220174,0.252998411655426
0.9300006700213999,0.249802991747856,0.09300019999498943,0.158214762806892,0.09300084004600251,0.198662251234055,0.09300080989498838,0.231835633516312,0.09300075995301427,0.253421664237976
0.9400007700314994,0.249902471899986,0.09400019992609998,0.159064292907715,0.09400084009399734,0.199631720781326,0.09400080994197424,0.232788950204849,0.09400076000102331,0.25384247303009
0.9500007400056987,0.249999791383743,0.09500019997359743,0.15990786254406,0.09500084002500842,0.200552776455879,0.09500080998998328,0.233699694275856,0.09500076004800917,0.254193544387817
0.9600007400150012,0.250094294548035,0.09600020002109488,0.160719141364098,0.09600084007200849,0.201481729745865,0.09600080992098015,0.234636217355728,0.09600075997900603,0.254533678293228
0.9700009000953997,0.250182062387466,0.09700019995209175,0.161553338170052,0.09700084000300535,0.202398419380188,0.09700080996799443,0.235531121492386,0.09700076002701508,0.254864901304245
0.9800008101156017,0.250271290540695,0.0980001999995892,0.162363812327385,0.09800084005100018,0.203316405415535,0.09800080989899129,0.236397281289101,0.09800075995801194,0.255149006843567
0.9900009500561993,0.25035834312439,0.09900019993069975,0.163167044520378,0.09900084009800025,0.204224213957787,0.09900080994700033,0.237274438142776,0.09900076000502622,0.255471974611282
1.0000009000068992,0.250451326370239,0.10000087996009199,0.163984939455986,0.10000076005199787,0.205116525292397,0.10000098997198847,0.238121062517166,0.10000095004301102,0.255714595317841
1.0100009200396016,0.250536471605301,0.10100088000758944,0.164792343974113,0.10100076010000691,0.205998182296753,0.10100098990298534,0.23895026743412,0.10100094997400788,0.255963355302811
1.0200007800013005,0.250620394945145,0.1020008799387,0.165550693869591,0.10200076003100378,0.206902608275414,0.10200098995099438,0.239761382341385,0.10200095002102216,0.256215631961823
1.0300009200582991,0.250699669122696,0.10300087998619745,0.166356801986694,0.10300076007800385,0.207767322659492,0.10300098999798024,0.240547001361847,0.10300094995201903,0.256436794996262
1.0400007400895,0.250782668590546,0.1040008800336949,0.167123705148697,0.10400076000900071,0.208658993244171,0.1040009899289771,0.241316169500351,0.10400094999999965,0.256659060716629
1.0500008700183017,0.25086972117424,0.10500087996479124,0.167930796742439,0.10500076005699555,0.209522411227226,0.10500098997698615,0.242068201303482,0.10500095004701393,0.256864041090012
1.0600010700290987,0.250951141119003,0.10600088001228869,0.168694943189621,0.10600076010399562,0.210368081927299,0.10600098990798301,0.242797017097473,0.1060009499780108,0.257048726081848
1.0700006800471016,0.251029044389725,0.10700087994329976,0.169457793235779,0.10700076003500669,0.211231663823128,0.10700098995599205,0.243492394685745,0.10700095002601984,0.257231265306473
1.0800006800564006,0.251108884811401,0.10800087999079722,0.170214027166367,0.10800076008300152,0.212082982063293,0.10800099000297791,0.244173258543015,0.1080009499570167,0.257417559623718
1.0900006800656996,0.251188158988953,0.10900087992189356,0.170970767736435,0.10900076001399839,0.212908789515495,0.10900098993397478,0.24482262134552,0.10900095000400256,0.257586061954498
1.1000009101116994,0.251268446445465,0.11000077996870061,0.171736851334572,0.11000096006300453,0.213763654232025,0.11000082991097315,0.245451346039772,0.11000076995702557,0.257743299007416
1.1100006300258016,0.251340448856354,0.11100078001619806,0.172468543052673,0.11100095999400139,0.214590758085251,0.11100082995798743,0.246048748493195,0.11100077000500619,0.257897913455963
1.1200008901069012,0.251420706510544,0.11200077994719493,0.173224315047264,0.11200096004100146,0.21541753411293,0.11200083000599648,0.246613398194313,0.11200077005202047,0.258051127195358
1.1300007200335003,0.25149804353714,0.11300077999469238,0.173957154154778,0.1130009600889963,0.216231554746628,0.11300082993699334,0.247152045369148,0.1130007699840121,0.258192837238312
1.1400009300560008,0.251560389995575,0.11400077992578872,0.174677714705467,0.11400096002000737,0.217047691345215,0.1140008299839792,0.24767729640007,0.11400077003102638,0.258341997861862
1.150000360095902,0.251638323068619,0.11500077997330038,0.175413459539413,0.1150009600680022,0.217835739254951,0.11500082991497607,0.248184964060783,0.11500076996202324,0.258479028940201
1.1600008500973011,0.251706540584564,0.11600078002079783,0.176133543252945,0.11600095999899906,0.218636676669121,0.11600082996298511,0.248636931180954,0.11600077001000386,0.258591383695602
1.1700009400957008,0.251781761646271,0.11700077995189417,0.176859095692635,0.11700096004599914,0.219445064663887,0.11700082989398197,0.249069035053253,0.11700076994100073,0.258742481470108
1.1800006700213999,0.251855462789536,0.11800077999939163,0.177568063139915,0.11800096009400818,0.220230206847191,0.11800082994099625,0.249471127986908,0.11800076998801501,0.258846402168274
1.190000960021301,0.251923978328705,0.11900077993048797,0.178284257650375,0.11900096002500504,0.221000328660011,0.11900082998897688,0.24987967312336,0.11900077003602405,0.258981049060822
1.2000007400056987,0.251999169588089,0.12000095995608717,0.178990945219994,0.12000098999099862,0.221795469522476,0.12000080000098023,0.250236570835114,0.1200009499450232,0.259104669094086
1.2100009201095006,0.252064645290375,0.12100096000359883,0.17970909178257,0.12100099003799869,0.222544446587563,0.1210007999319771,0.250601381063461,0.12100094999200905,0.25920557975769
1.2200008101062991,0.252128958702087,0.1220009599345957,0.180406093597412,0.12200099008600773,0.223316669464111,0.12200079997998614,0.250912427902222,0.1220009500400181,0.25932776927948
1.230000780080502,0.252194792032242,0.12300095998209315,0.181111827492714,0.1230009900170046,0.224069356918335,0.123000799910983,0.251237213611603,0.12300094997101496,0.259429305791855
1.2400007500546018,0.252266883850098,0.1240009600295906,0.181797206401825,0.12400099006499943,0.224801063537598,0.12400079995799729,0.251530647277832,0.12400095001800082,0.259523063898087
1.250000920030299,0.252340883016586,0.12500095996068694,0.182478368282318,0.1250009899959963,0.225572481751442,0.1250008000059779,0.251814126968384,0.12500094995002087,0.259640425443649
1.2600008500740003,0.252402156591415,0.1260009600081986,0.183175042271614,0.12600099004299636,0.226290628314018,0.12600079993697477,0.252075135707855,0.12600094999700673,0.259738564491272
1.2700008500832993,0.252467393875122,0.12700095993929494,0.183840408921242,0.1270009900910054,0.227006658911705,0.12700079998398905,0.252321124076843,0.12700095004501577,0.259830415248871
1.2800007701153007,0.252535700798035,0.1280009599867924,0.184531107544899,0.12800099002200227,0.227736428380013,0.12800079991498592,0.252550482749939,0.12800094997601263,0.259919375181198
1.2900011599996013,0.252606898546219,0.12900095991788874,0.185211002826691,0.12900099006900234,0.228460550308228,0.12900079996299496,0.25277453660965,0.1290009500229985,0.260027498006821
1.3000007800293005,0.252672702074051,0.1300009599654004,0.185862973332405,0.1300009899999992,0.229155138134956,0.13000079989399183,0.253009557723999,0.13000094995402378,0.260120004415512
1.3100007700268002,0.252741068601608,0.1310011399909996,0.186543509364128,0.13100121007300913,0.229864090681076,0.13100123999097946,0.253214240074158,0.13100021996100963,0.260223776102066
1.3200010100845994,0.252802968025208,0.13200113992199647,0.187209352850914,0.132001210004006,0.230545088648796,0.1320012399229995,0.253410041332245,0.13200022000901868,0.260298222303391
1.3300009201048013,0.252866446971893,0.13300113996949392,0.18785260617733,0.13300121005100607,0.231250494718552,0.13300123996998536,0.253604382276535,0.13300021994001554,0.260382145643234
1.3400007600431003,0.252925843000412,0.13400114001699137,0.188522800803185,0.1340012100990009,0.231924906373024,0.13400123990098223,0.253781139850616,0.1340002199870014,0.26046884059906
1.3500006700632987,0.252991080284119,0.1350011399480877,0.189172357320786,0.13500121002999776,0.232588157057762,0.13500123994899127,0.25393271446228,0.13500022003501044,0.260532766580582
1.3600008700741988,0.253054976463318,0.13600113999559937,0.189818993210793,0.13600121007699784,0.233248367905617,0.13600123999597713,0.254123508930206,0.1360002199660073,0.260625392198563
1.370000440045299,0.253120571374893,0.13700113992669571,0.190475955605507,0.1370012100080089,0.233907252550125,0.137001239926974,0.254262983798981,0.1370002200130216,0.260703057050705
1.3800009500701016,0.253186941146851,0.13800113997419317,0.191112443804741,0.13800121005600374,0.234542921185493,0.13800123997498304,0.254427284002304,0.13800021994401845,0.260771155357361
1.390000760089599,0.253242939710617,0.13900114002169062,0.19175922870636,0.1390012101030038,0.235170677304268,0.1390012399059799,0.254574984312057,0.13900021999199907,0.260873347520828
1.400000690016899,0.25329577922821,0.14000113995278696,0.192388758063316,0.14000121003499544,0.235783889889717,0.14000123995299418,0.25471431016922,0.14000022003901336,0.260946959257126
1.4100002500927005,0.253360986709595,0.14100116002369134,0.193039745092392,0.14100075000899892,0.236399710178375,0.14100095990499995,0.254851341247559,0.1410007700330027,0.261025071144104
1.4200007400940997,0.25341072678566,0.14200115995478768,0.193656697869301,0.142000750055999,0.236992120742798,0.14200095995298057,0.254976749420166,0.14200076996399957,0.261097371578217
1.4300007501152017,0.253476440906525,0.14300116000229934,0.19429849088192,0.14300075010400803,0.237591773271561,0.14300095999999485,0.2551129758358,0.14300077001101386,0.261174529790878
1.4400009500096012,0.253540605306625,0.14400115993339568,0.194926232099533,0.1440007500350049,0.238177239894867,0.14400095993198647,0.255254060029984,0.14400076994300548,0.261242002248764
1.450001180055601,0.253599554300308,0.14500115998089314,0.195542052388191,0.14500075008200497,0.238745257258415,0.14500095997900075,0.255375146865845,0.14500076999001976,0.261312872171402
1.4600007500267012,0.253653258085251,0.1460011600283906,0.196167856454849,0.14600075001300183,0.239278584718704,0.14600095990999762,0.255492329597473,0.14600077003800038,0.261391639709473
1.470000920002402,0.253716200590134,0.14700115995948693,0.196779802441597,0.14700075006099667,0.239821910858154,0.14700095995797824,0.255593210458755,0.14700076996902567,0.26145201921463
1.4800006700680015,0.253777474164963,0.1480011600068991,0.19739043712616,0.14800074999200774,0.240364119410515,0.14800096000499252,0.25571346282959,0.14800077001601153,0.261526107788086
1.4900008200201995,0.25383386015892,0.14900115993799545,0.198012858629227,0.1490007500390078,0.24085596203804,0.14900095993598939,0.255828231573105,0.1490007699470084,0.261585026979446
1.5000006800982995,0.25389501452446,0.1500011599854929,0.198597520589828,0.15000075008700264,0.241358458995819,0.15000095998399843,0.255926370620728,0.15000076999501744,0.261655569076538
1.510000930051401,0.253941625356674,0.15100096003149588,0.199228167533875,0.15100081008800714,0.241838678717613,0.1510008099719755,0.256027281284332,0.15100097004400936,0.261724650859833
1.5200006701053006,0.2540043592453,0.15200095996259222,0.199838504195213,0.152000810019004,0.242299199104309,0.1520008099030008,0.256124287843704,0.15200096997500623,0.261776953935623
1.530000840080902,0.254060983657837,0.15300096001008967,0.200416058301926,0.15300081006699884,0.24276165664196,0.15300080994998666,0.256230801343918,0.1530009700220205,0.261837959289551
1.5400007501011999,0.254122376441956,0.15400095994120022,0.201028302311897,0.1540008099979957,0.24321137368679,0.1540008099979957,0.256338149309158,0.15400096995301737,0.261930614709854
1.5500008501112994,0.254178404808044,0.15500095998869767,0.201615706086159,0.15500081004499577,0.243633791804314,0.15500080992899257,0.256422400474548,0.15500097000102642,0.261974036693573
1.560000680037799,0.254233866930008,0.15600095991969454,0.202193573117256,0.15600081009300482,0.244025722146034,0.1560008099769732,0.256527662277222,0.15600097004801228,0.262031346559525
1.5700008500134999,0.25429105758667,0.157000959967192,0.202796146273613,0.15700081002400168,0.244420066475868,0.15700080990799847,0.256603538990021,0.15700096997900914,0.26209768652916
1.5800007700455012,0.254344671964645,0.15800096001468944,0.203373536467552,0.1580008100719965,0.244801640510559,0.15800080995498433,0.256684064865112,0.15800097002701818,0.262139171361923
